trace_id,filepath,rel_path,source_split,split_origin,attack_family,attack_scenario,label,label_binary,length,sha1,is_empty,has_parse_error,parse_error,protocol,fold,split
T_1c2c455a5169,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1535.txt,Validation_Data_Master\UVD-1535.txt,val_normal,val_normal,,,normal,0,1130,57231fd36462673201e13136eac1ba5b9d7925eb,False,False,,protocol_cv_by_scenario,4,val
T_aa90bdb322e3,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1536.txt,Validation_Data_Master\UVD-1536.txt,val_normal,val_normal,,,normal,0,946,4ddfa24752d2a76e3bfec77ee2d6bab18831dc3a,False,False,,protocol_cv_by_scenario,4,test
T_a1cb89aa66ee,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1537.txt,Validation_Data_Master\UVD-1537.txt,val_normal,val_normal,,,normal,0,242,af9324de119c97f3dd74af7551c4acc96ee4b9e6,False,False,,protocol_cv_by_scenario,4,test
T_4ab8fb100908,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1538.txt,Validation_Data_Master\UVD-1538.txt,val_normal,val_normal,,,normal,0,242,af9324de119c97f3dd74af7551c4acc96ee4b9e6,False,False,,protocol_cv_by_scenario,4,test
T_09b25c689a88,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1539.txt,Validation_Data_Master\UVD-1539.txt,val_normal,val_normal,,,normal,0,262,a5f8bc428955873f87ae49aa5d99107cfb0240ea,False,False,,protocol_cv_by_scenario,4,test
T_63e7df96b4f0,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1540.txt,Validation_Data_Master\UVD-1540.txt,val_normal,val_normal,,,normal,0,242,af9324de119c97f3dd74af7551c4acc96ee4b9e6,False,False,,protocol_cv_by_scenario,4,val
T_1cb35d96915a,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1541.txt,Validation_Data_Master\UVD-1541.txt,val_normal,val_normal,,,normal,0,255,733a1919e663087ebb54ad7eab7cc3bff55eb2f3,False,False,,protocol_cv_by_scenario,4,val
T_96320f327a16,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1542.txt,Validation_Data_Master\UVD-1542.txt,val_normal,val_normal,,,normal,0,246,a5fed9b9e1711da73d8fea8f2474a985fea3ecca,False,False,,protocol_cv_by_scenario,4,val
T_4911fd57abdf,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1543.txt,Validation_Data_Master\UVD-1543.txt,val_normal,val_normal,,,normal,0,377,b6567f0f438856a09ba3cdd2e9cde6cc91e4e426,False,False,,protocol_cv_by_scenario,4,val
T_c94e1d4a6fcd,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1544.txt,Validation_Data_Master\UVD-1544.txt,val_normal,val_normal,,,normal,0,373,94a439ac92833c32602a09fcfe14b09ffbb6e4a0,False,False,,protocol_cv_by_scenario,4,test
T_60b616bd8a3d,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1545.txt,Validation_Data_Master\UVD-1545.txt,val_normal,val_normal,,,normal,0,242,e780cbe34127b53e5d6a60264be95dbf95b8761b,False,False,,protocol_cv_by_scenario,4,test
T_be821b0be46b,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1546.txt,Validation_Data_Master\UVD-1546.txt,val_normal,val_normal,,,normal,0,455,5a19c815966ae047f7503e3e4f5481651e0a590c,False,False,,protocol_cv_by_scenario,4,test
T_6ffbb98532f6,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1547.txt,Validation_Data_Master\UVD-1547.txt,val_normal,val_normal,,,normal,0,531,4a1e201278aca4cdee49c8202348367158b58c45,False,False,,protocol_cv_by_scenario,4,test
T_508747fd0024,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1548.txt,Validation_Data_Master\UVD-1548.txt,val_normal,val_normal,,,normal,0,1305,f86b62c446941e2396534b3e31eed964612627e0,False,False,,protocol_cv_by_scenario,4,test
T_79df70280b9b,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1549.txt,Validation_Data_Master\UVD-1549.txt,val_normal,val_normal,,,normal,0,1305,b4a5541f494ca7076faffb2b6056df9149cfe719,False,False,,protocol_cv_by_scenario,4,val
T_6d2b90de6a8f,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1550.txt,Validation_Data_Master\UVD-1550.txt,val_normal,val_normal,,,normal,0,1546,6b654d5e92cb1becba95290ca6b0fd5112b9f38f,False,False,,protocol_cv_by_scenario,4,val
T_840e9c005442,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1551.txt,Validation_Data_Master\UVD-1551.txt,val_normal,val_normal,,,normal,0,1627,b97baf8614af8c6b9cce27f485229f2f3e0a76e9,False,False,,protocol_cv_by_scenario,4,val
T_e40040b95ebd,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1552.txt,Validation_Data_Master\UVD-1552.txt,val_normal,val_normal,,,normal,0,230,e4001a3402c46a639d3c217e8406198540b874d0,False,False,,protocol_cv_by_scenario,4,val
T_3a6343f416c3,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1553.txt,Validation_Data_Master\UVD-1553.txt,val_normal,val_normal,,,normal,0,3166,be99f826d2c4b29acb1a5a7f80905561dbe179d5,False,False,,protocol_cv_by_scenario,4,test
T_5bb5818e2e7a,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1554.txt,Validation_Data_Master\UVD-1554.txt,val_normal,val_normal,,,normal,0,1528,cf2611558e52dd74d4a356dc18da50a5916e77d6,False,False,,protocol_cv_by_scenario,4,test
T_d98cf79e0111,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1555.txt,Validation_Data_Master\UVD-1555.txt,val_normal,val_normal,,,normal,0,2864,cde3db6ece619a3e79b747c7ce7b7cd4bf8aca65,False,False,,protocol_cv_by_scenario,4,val
T_8f2b92a4264a,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1556.txt,Validation_Data_Master\UVD-1556.txt,val_normal,val_normal,,,normal,0,723,96b85e501d29d17b8aa0954d63d0d0fc54e8fa6a,False,False,,protocol_cv_by_scenario,4,test
T_d6b7ae4c0648,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1557.txt,Validation_Data_Master\UVD-1557.txt,val_normal,val_normal,,,normal,0,2278,e7a1517caada9173b76dec16f039ab1874dba23d,False,False,,protocol_cv_by_scenario,4,test
T_e62b1f8821f3,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1558.txt,Validation_Data_Master\UVD-1558.txt,val_normal,val_normal,,,normal,0,468,f4cfc725fbca903d82f768b8d4da8b2ba7d3ba59,False,False,,protocol_cv_by_scenario,4,val
T_d7312a34847a,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1559.txt,Validation_Data_Master\UVD-1559.txt,val_normal,val_normal,,,normal,0,568,706859bd284433198e847c0bfa343d24a99c2ca1,False,False,,protocol_cv_by_scenario,4,val
T_ca1e0640eabd,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1560.txt,Validation_Data_Master\UVD-1560.txt,val_normal,val_normal,,,normal,0,88,02a76e8c3749915d944aab812ba7e58a4048420a,False,False,,protocol_cv_by_scenario,4,val
T_a206e5dfee82,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1561.txt,Validation_Data_Master\UVD-1561.txt,val_normal,val_normal,,,normal,0,1293,9f04eaf9773c3c4ddd28430a8a7eedff70e62f83,False,False,,protocol_cv_by_scenario,4,test
T_48a1ffdd7aa3,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1562.txt,Validation_Data_Master\UVD-1562.txt,val_normal,val_normal,,,normal,0,219,d1436e8ff416b150c14a277a8e285e8948afedc1,False,False,,protocol_cv_by_scenario,4,val
T_688f849f352a,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1563.txt,Validation_Data_Master\UVD-1563.txt,val_normal,val_normal,,,normal,0,439,0bfb55cf6ed533f7ac567b3af5a66b71b8c08cfd,False,False,,protocol_cv_by_scenario,4,test
T_a6aa5c869297,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1564.txt,Validation_Data_Master\UVD-1564.txt,val_normal,val_normal,,,normal,0,211,9f7b34d6e530ca9a22ff79975636902e8a26c854,False,False,,protocol_cv_by_scenario,4,val
T_2686ff94524d,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1565.txt,Validation_Data_Master\UVD-1565.txt,val_normal,val_normal,,,normal,0,1835,3b96f34f8582a54250a70545180f74f0b0b810e3,False,False,,protocol_cv_by_scenario,4,test
T_8354163a3efd,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1566.txt,Validation_Data_Master\UVD-1566.txt,val_normal,val_normal,,,normal,0,369,9355409ff9a58709c07c5fbe4124a5fcaaf0c007,False,False,,protocol_cv_by_scenario,4,val
T_ced8667feaa0,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1567.txt,Validation_Data_Master\UVD-1567.txt,val_normal,val_normal,,,normal,0,118,2210e7f2948f39a01b16d215e2d7341f09c59e7d,False,False,,protocol_cv_by_scenario,4,test
T_46e63160a455,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1568.txt,Validation_Data_Master\UVD-1568.txt,val_normal,val_normal,,,normal,0,243,f1679862820159b42de9fe1f64819b16a11c39c8,False,False,,protocol_cv_by_scenario,4,test
T_3c3927d51b07,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1569.txt,Validation_Data_Master\UVD-1569.txt,val_normal,val_normal,,,normal,0,415,0a6cfded7e72706d9fcee720ee736bd247e4ddd8,False,False,,protocol_cv_by_scenario,4,val
T_4c32c6ee59a5,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1570.txt,Validation_Data_Master\UVD-1570.txt,val_normal,val_normal,,,normal,0,528,963f8848dbc6f054dbfabd4cb8801b341d47128c,False,False,,protocol_cv_by_scenario,4,test
T_287d78aee673,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1571.txt,Validation_Data_Master\UVD-1571.txt,val_normal,val_normal,,,normal,0,239,71338500d07a8ccffe5a4105914d9924a9f64b49,False,False,,protocol_cv_by_scenario,4,test
T_a826ff2cc96d,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1572.txt,Validation_Data_Master\UVD-1572.txt,val_normal,val_normal,,,normal,0,1846,6083cf782b6a92c4948d0d95905c863fdbfe3048,False,False,,protocol_cv_by_scenario,4,val
T_4cdaca75300c,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1573.txt,Validation_Data_Master\UVD-1573.txt,val_normal,val_normal,,,normal,0,87,c855d3c40f1c168bacd4cb0e7d7f77b88d71f781,False,False,,protocol_cv_by_scenario,4,test
T_912deab4d506,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1574.txt,Validation_Data_Master\UVD-1574.txt,val_normal,val_normal,,,normal,0,439,5ad4c08f13aed947a9e029ed22c2619af9f2d00b,False,False,,protocol_cv_by_scenario,4,val
T_ab4fe7f737d3,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1575.txt,Validation_Data_Master\UVD-1575.txt,val_normal,val_normal,,,normal,0,516,a88e7cd63849ab0f2873b33b2fd7d71133f82c1a,False,False,,protocol_cv_by_scenario,4,val
T_e31198537297,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1576.txt,Validation_Data_Master\UVD-1576.txt,val_normal,val_normal,,,normal,0,220,9c817e589d02d9c0b3e05ee4b0543e6ed1413998,False,False,,protocol_cv_by_scenario,4,val
T_734e19450e57,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1577.txt,Validation_Data_Master\UVD-1577.txt,val_normal,val_normal,,,normal,0,597,7621d021cd0272a21738f8aa61b8c0bbb80d28c5,False,False,,protocol_cv_by_scenario,4,val
T_421f73d94378,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1578.txt,Validation_Data_Master\UVD-1578.txt,val_normal,val_normal,,,normal,0,506,513d0c44a9701ae4ede8f30be282a1cdfcd30745,False,False,,protocol_cv_by_scenario,4,test
T_692b195cf7cb,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1579.txt,Validation_Data_Master\UVD-1579.txt,val_normal,val_normal,,,normal,0,240,d45ad27d9ce2552da031e430efedaa108c1a0cc2,False,False,,protocol_cv_by_scenario,4,val
T_762eb045c858,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1580.txt,Validation_Data_Master\UVD-1580.txt,val_normal,val_normal,,,normal,0,2782,fb4a4e62059e92dff162990a5c48370eb74301af,False,False,,protocol_cv_by_scenario,4,test
T_89a34fcf0447,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1581.txt,Validation_Data_Master\UVD-1581.txt,val_normal,val_normal,,,normal,0,135,518e0385e433510e779178db19323c34516dd6ce,False,False,,protocol_cv_by_scenario,4,val
T_bfcf97c894e2,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1582.txt,Validation_Data_Master\UVD-1582.txt,val_normal,val_normal,,,normal,0,1281,868ffe4d231d17cbe42459b22f9bc63f503a51a4,False,False,,protocol_cv_by_scenario,4,val
T_c6967008264b,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1583.txt,Validation_Data_Master\UVD-1583.txt,val_normal,val_normal,,,normal,0,402,644bf7cd8b3782c8977a422e51f82aee781ccd5c,False,False,,protocol_cv_by_scenario,4,val
T_c1624147c849,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1584.txt,Validation_Data_Master\UVD-1584.txt,val_normal,val_normal,,,normal,0,415,8c9686fcbd6338b81e306c1a61f557cb3a5799d2,False,False,,protocol_cv_by_scenario,4,test
T_0ef5127df7b6,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1585.txt,Validation_Data_Master\UVD-1585.txt,val_normal,val_normal,,,normal,0,129,83e10f60ac49423fe39ffbf2a13519346cc0540b,False,False,,protocol_cv_by_scenario,4,val
T_f2306fd13384,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1586.txt,Validation_Data_Master\UVD-1586.txt,val_normal,val_normal,,,normal,0,725,00c23fe8a1f12c2051fa23718a048f3ed3b81ca7,False,False,,protocol_cv_by_scenario,4,test
T_35bde4efaf1e,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1587.txt,Validation_Data_Master\UVD-1587.txt,val_normal,val_normal,,,normal,0,513,af31d231aeefb0f73459fed09a621c0f7a976610,False,False,,protocol_cv_by_scenario,4,val
T_d83217508682,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1588.txt,Validation_Data_Master\UVD-1588.txt,val_normal,val_normal,,,normal,0,528,a386fcbda05d3b39a116516d48914f40142169db,False,False,,protocol_cv_by_scenario,4,test
T_73a0d5baa990,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1589.txt,Validation_Data_Master\UVD-1589.txt,val_normal,val_normal,,,normal,0,523,0fd36a5e6b81c4d169a645e57f0df0807b1c702f,False,False,,protocol_cv_by_scenario,4,test
T_776363a614bb,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1590.txt,Validation_Data_Master\UVD-1590.txt,val_normal,val_normal,,,normal,0,697,820c1370b6e2521bfb10e102d1e745a3020a80ee,False,False,,protocol_cv_by_scenario,4,test
T_9d3cf547eade,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1591.txt,Validation_Data_Master\UVD-1591.txt,val_normal,val_normal,,,normal,0,633,6e59df26709605776fde950b8397e1e60ab6cbdd,False,False,,protocol_cv_by_scenario,4,test
T_018ddb0f99da,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1592.txt,Validation_Data_Master\UVD-1592.txt,val_normal,val_normal,,,normal,0,1531,258bacd5a953324b19e6f4b58a1829558efc1659,False,False,,protocol_cv_by_scenario,4,val
T_953e58278c0f,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1593.txt,Validation_Data_Master\UVD-1593.txt,val_normal,val_normal,,,normal,0,1817,cd19dcb4ce08451062b89b21dec60753e4a63b01,False,False,,protocol_cv_by_scenario,4,test
T_65295807822b,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1594.txt,Validation_Data_Master\UVD-1594.txt,val_normal,val_normal,,,normal,0,1286,6aae8b7958c8783ed19d896187eed8d2ff9d7464,False,False,,protocol_cv_by_scenario,4,test
T_a71fbcfb6721,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1595.txt,Validation_Data_Master\UVD-1595.txt,val_normal,val_normal,,,normal,0,166,256f29e82cbf1c7bb6a706ff6248b27feae8c599,False,False,,protocol_cv_by_scenario,4,test
T_40eab6bf4744,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1596.txt,Validation_Data_Master\UVD-1596.txt,val_normal,val_normal,,,normal,0,203,1cadae2013ae3d307f9fb3c4950d0645168079b9,False,False,,protocol_cv_by_scenario,4,test
T_5c639e33edf4,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1597.txt,Validation_Data_Master\UVD-1597.txt,val_normal,val_normal,,,normal,0,697,c7a8e4b1c2c0b66584dd100ef602830927704ec8,False,False,,protocol_cv_by_scenario,4,test
T_7b736bd17028,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1598.txt,Validation_Data_Master\UVD-1598.txt,val_normal,val_normal,,,normal,0,1859,18fab87ce28b645aa52f3d99915f990cabc2e3e8,False,False,,protocol_cv_by_scenario,4,val
T_a23261a45ffd,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1599.txt,Validation_Data_Master\UVD-1599.txt,val_normal,val_normal,,,normal,0,1641,23252e05cab6b6ec8e8a5305880092070b002e06,False,False,,protocol_cv_by_scenario,4,val
T_5240bdd66d69,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1600.txt,Validation_Data_Master\UVD-1600.txt,val_normal,val_normal,,,normal,0,697,a2f45e64848f1ab96090240d38112c751a31082a,False,False,,protocol_cv_by_scenario,4,val
T_7b4db61c8609,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1601.txt,Validation_Data_Master\UVD-1601.txt,val_normal,val_normal,,,normal,0,1861,c609326f6b55fd16e67b5337c5dd56d9de33539b,False,False,,protocol_cv_by_scenario,4,val
T_26edd23cf985,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1602.txt,Validation_Data_Master\UVD-1602.txt,val_normal,val_normal,,,normal,0,1080,02a8d9a01369ab1684b2c53cc55eddc16a71cdf9,False,False,,protocol_cv_by_scenario,4,val
T_93e11e50b976,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1603.txt,Validation_Data_Master\UVD-1603.txt,val_normal,val_normal,,,normal,0,140,76acc4627e9a08955f6461cfcd41ac00e968ce68,False,False,,protocol_cv_by_scenario,4,test
T_c79006c0df49,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1604.txt,Validation_Data_Master\UVD-1604.txt,val_normal,val_normal,,,normal,0,523,0fd36a5e6b81c4d169a645e57f0df0807b1c702f,False,False,,protocol_cv_by_scenario,4,test
T_662dc347208a,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1605.txt,Validation_Data_Master\UVD-1605.txt,val_normal,val_normal,,,normal,0,697,a2f45e64848f1ab96090240d38112c751a31082a,False,False,,protocol_cv_by_scenario,4,val
T_411a45ef760c,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1606.txt,Validation_Data_Master\UVD-1606.txt,val_normal,val_normal,,,normal,0,463,a6b7b8bd42c6d07be396ce2f87155578286154c6,False,False,,protocol_cv_by_scenario,4,val
T_3714a9bb702c,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1607.txt,Validation_Data_Master\UVD-1607.txt,val_normal,val_normal,,,normal,0,2079,96816c8517eddff0adac41ad7de7774c475d880e,False,False,,protocol_cv_by_scenario,4,test
T_f5423a995319,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1608.txt,Validation_Data_Master\UVD-1608.txt,val_normal,val_normal,,,normal,0,812,0e2b55434c2cd6cddf2bb6b73d3e01ac5876cb64,False,False,,protocol_cv_by_scenario,4,val
T_67b9cf846042,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-1609.txt,Validation_Data_Master\UVD-1609.txt,val_normal,val_normal,,,normal,0,697,a2f45e64848f1ab96090240d38112c751a31082a,False,False,,protocol_cv_by_scenario,4,val
